duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,label
0.0,tcp,http,S0,44,0,379,422,0.972,0.027,255,45,0.148,0.616,dos_syn_flood
0.085,tcp,eco_i,RSTR,20,0,101,4,0.087,0.924,255,2,0.044,0.961,port_scan
0.0,tcp,private,S0,0,0,483,477,0.992,0.01,255,16,0.167,0.61,dos_syn_flood
4.266313749217285,udp,dns,SF,399,685,5,1,0.874,0.072,35,13,0.716,0.165,normal
0.0,tcp,http,S0,0,0,314,287,0.951,0.045,255,20,0.057,0.852,dos_syn_flood
0.85,tcp,ftp,SF,292,229,88,76,0.949,0.021,154,59,0.71,0.07,ssh_bruteforce
0.033717849188807394,tcp,https,SF,1353,1834,7,7,0.701,0.025,73,77,0.64,0.188,normal
2.713218826099448,tcp,https,SF,705,13544,7,2,0.906,0.127,52,18,0.717,0.06,normal
0.8361967715512102,tcp,ssh,SF,331,5842,8,3,0.951,0.016,94,89,0.965,0.016,normal
1.3062837779524377,tcp,ftp,SF,755,893,6,5,0.95,0.253,97,90,0.785,0.088,normal
0.0,tcp,http,S0,60,0,233,314,1.0,0.003,255,43,0.113,0.799,dos_syn_flood
3.49902392265054,tcp,http,SF,541,954,8,5,0.819,0.045,2,65,0.98,0.16,normal
0.9944101540741289,tcp,http,SF,107,25,7,5,0.843,0.122,70,59,0.863,0.194,normal
1.2121098619868549,icmp,other,SF,178,1050,3,5,0.948,0.295,77,59,0.984,0.078,normal
0.057,icmp,private,REJ,40,0,97,4,0.051,0.889,255,1,0.075,0.839,port_scan
0.0,tcp,http,S0,0,0,450,209,0.976,0.019,255,44,0.063,0.813,dos_syn_flood
2.28,tcp,ssh,SF,310,254,58,77,0.925,0.031,160,71,0.885,0.121,ssh_bruteforce
0.112,tcp,eco_i,REJ,20,0,173,3,0.095,0.973,255,11,0.023,0.7,port_scan
0.022,tcp,private,REJ,20,0,63,3,0.111,0.896,255,10,0.054,0.773,port_scan
0.0,tcp,http,S0,0,0,437,231,0.971,0.028,255,16,0.184,0.759,dos_syn_flood
0.105,tcp,eco_i,REJ,20,0,130,3,0.121,0.915,255,12,0.041,0.796,port_scan
0.76,tcp,ssh,SF,360,221,70,68,0.945,0.099,150,26,0.749,0.069,ssh_bruteforce
5.167265853169417,tcp,https,SF,540,6805,7,5,0.956,0.148,62,60,0.762,0.119,normal
1.4376921261650906,udp,dns,SF,736,1311,7,1,0.774,0.063,85,96,0.914,0.015,normal
1.08,tcp,ssh,SF,369,247,49,60,0.922,0.066,126,21,0.884,0.124,ssh_bruteforce
1.321324869376378,tcp,https,SF,1242,1820,7,4,0.707,0.041,34,14,0.794,0.027,normal
0.143,tcp,private,REJ,0,0,111,4,0.084,0.927,255,6,0.04,0.704,port_scan
3.9043057804073396,tcp,http,SF,2917,1467,3,2,0.87,0.028,79,77,0.876,0.091,normal
0.5325788228853799,udp,dns,SF,1645,915,4,9,0.734,0.26,94,39,0.995,0.11,normal
2.478127346717816,tcp,http,SF,3549,305,4,3,0.977,0.262,70,19,0.678,0.058,normal
0.0,tcp,http,S0,44,0,238,192,0.961,0.012,255,47,0.106,0.627,dos_syn_flood
3.533960070299249,tcp,https,REJ,5555,864,7,6,0.836,0.202,55,54,0.749,0.188,normal
0.5465955414337416,tcp,http,SF,2086,247,5,4,0.804,0.181,52,96,0.733,0.018,normal
1.1383650232043618,tcp,ftp,SF,562,3140,4,4,0.881,0.044,89,57,0.684,0.155,normal
0.089,icmp,private,REJ,40,0,142,3,0.137,0.949,255,10,0.044,0.908,port_scan
0.114,tcp,other,REJ,40,0,144,3,0.135,0.984,255,5,0.02,0.917,port_scan
0.0,tcp,http,S0,0,0,266,352,0.968,0.02,255,29,0.069,0.856,dos_syn_flood
0.178,tcp,other,REJ,64,0,149,2,0.068,0.87,255,12,0.012,0.714,port_scan
0.0,tcp,http,S0,60,0,320,318,0.995,0.005,255,17,0.186,0.681,dos_syn_flood
0.0,tcp,http,S0,44,0,291,253,0.985,0.025,255,24,0.096,0.72,dos_syn_flood
2.389014075724905,tcp,http,SF,212,1145,4,3,0.925,0.148,62,30,0.769,0.001,normal
0.0,tcp,http,RSTOS0,44,0,409,252,0.993,0.014,255,10,0.102,0.629,dos_syn_flood
1.96,tcp,ssh,REJ,354,193,75,66,0.962,0.078,233,26,0.912,0.112,ssh_bruteforce
5.237322273758651,udp,dns,SF,319,5520,4,6,0.806,0.226,82,28,0.915,0.136,normal
0.0,tcp,http,S0,44,0,288,492,0.972,0.021,255,13,0.123,0.829,dos_syn_flood
1.1233933408353978,tcp,smtp,SF,1282,11766,2,3,0.835,0.106,41,17,0.973,0.017,normal
0.137,tcp,private,S0,20,0,193,4,0.086,0.881,255,1,0.035,0.753,port_scan
0.0,tcp,http,S0,0,0,291,338,0.997,0.025,255,43,0.16,0.786,dos_syn_flood
0.102,tcp,private,RSTR,64,0,169,1,0.051,0.88,255,9,0.046,0.723,port_scan
3.7309259264719103,icmp,other,SF,791,14704,6,5,0.928,0.232,74,11,0.845,0.075,normal
1.8101388834529866,tcp,smtp,SF,934,3356,9,2,0.785,0.223,98,88,0.781,0.049,normal
1.9789174026332257,tcp,http,SF,320,545,6,6,0.839,0.21,75,2,0.763,0.134,normal
0.2004005653980305,tcp,http,SF,587,1259,2,1,0.788,0.206,24,44,0.964,0.073,normal
0.0,tcp,http,S0,44,0,243,265,0.957,0.001,255,41,0.052,0.736,dos_syn_flood
6.963873614773435,tcp,http,SF,1013,3766,6,6,0.827,0.013,88,14,0.967,0.056,normal
2.8395842411495993,tcp,http,SF,213,537,1,4,0.982,0.079,8,14,0.753,0.048,normal
0.059,tcp,other,REJ,64,0,134,1,0.026,0.942,255,11,0.047,0.726,port_scan
9.436778265643117,tcp,ssh,SF,237,442,4,0,0.915,0.265,87,35,0.647,0.187,normal
0.7961818219606684,tcp,https,SF,161,1378,1,6,0.73,0.044,56,27,0.729,0.175,normal
6.264739739790465,tcp,http,SF,267,2781,4,3,0.862,0.255,84,35,0.96,0.111,normal
0.034,icmp,other,RSTR,64,0,154,2,0.097,0.934,255,10,0.053,0.952,port_scan
0.5597411447433274,tcp,http,SF,680,32747,4,2,0.853,0.156,16,9,0.681,0.019,normal
0.0,tcp,http,S0,60,0,282,226,0.957,0.014,255,23,0.183,0.664,dos_syn_flood
3.769274021523426,tcp,http,SF,1427,45,3,4,0.735,0.244,51,15,0.613,0.182,normal
0.39318313832390617,udp,dns,SF,4969,1488,7,8,0.898,0.257,51,37,0.869,0.101,normal
1.987502202905587,udp,dns,SF,3554,3367,7,8,0.89,0.047,42,61,0.887,0.054,normal
1.8988237558826724,tcp,ssh,SF,570,431,4,3,0.967,0.178,68,10,0.916,0.1,normal
0.104,icmp,private,REJ,0,0,58,1,0.145,0.915,255,9,0.04,0.786,port_scan
0.182,icmp,other,REJ,20,0,88,1,0.098,0.985,255,10,0.025,0.747,port_scan
0.0,tcp,http,RSTOS0,60,0,303,197,0.952,0.041,255,25,0.184,0.63,dos_syn_flood
1.1368794846385055,tcp,ssh,SF,1337,1961,6,3,0.76,0.298,40,17,0.829,0.033,normal
5.108308467465834,tcp,ssh,SF,873,3495,7,1,0.848,0.141,31,58,0.646,0.159,normal
0.0,tcp,http,S0,0,0,352,201,0.961,0.004,255,43,0.123,0.69,dos_syn_flood
3.1984541964686226,tcp,ftp,SF,441,675,5,4,0.79,0.082,63,61,0.99,0.069,normal
2.0627490276812126,tcp,ssh,SF,223,3081,2,4,0.738,0.21,25,92,0.756,0.028,normal
2.74,tcp,ssh,SF,356,216,62,34,0.983,0.07,127,37,0.783,0.115,ssh_bruteforce
0.13324073074749596,tcp,http,SF,326,424,8,3,0.766,0.229,54,21,0.66,0.076,normal
5.946163433135414,udp,dns,SF,237,7763,3,2,0.87,0.065,90,43,0.686,0.023,normal
0.0,tcp,private,S0,0,0,187,298,0.957,0.023,255,18,0.089,0.877,dos_syn_flood
0.037,tcp,eco_i,S0,20,0,89,1,0.085,0.92,255,10,0.02,0.845,port_scan
0.7307964937382452,udp,dns,SF,185,3418,5,5,0.711,0.231,39,43,0.892,0.05,normal
0.0,tcp,private,S0,60,0,422,400,0.993,0.004,255,17,0.138,0.73,dos_syn_flood
0.0,tcp,http,S0,0,0,330,214,0.962,0.002,255,34,0.145,0.765,dos_syn_flood
2.137172469270964,tcp,http,SF,138,2048,7,2,0.796,0.264,60,59,0.751,0.153,normal
0.168,tcp,other,REJ,20,0,65,4,0.044,0.925,255,2,0.037,0.967,port_scan
6.336387493141928,tcp,smtp,SF,1107,682,5,6,0.997,0.144,92,22,0.744,0.171,normal
3.6363664705180296,tcp,https,SF,71,5676,5,3,0.72,0.24,98,28,0.676,0.173,normal
8.412806486491794,tcp,http,S0,100,778,5,4,0.89,0.139,45,19,0.714,0.005,normal
7.257266839681613,tcp,http,SF,219,723,2,1,0.778,0.27,9,90,0.671,0.011,normal
0.9482021168500065,tcp,http,SF,2995,1584,3,3,0.799,0.03,32,53,0.618,0.078,normal
1.4144271884158024,tcp,http,SF,1415,531,2,6,0.987,0.175,8,49,0.933,0.008,normal
2.5244291689228326,udp,dns,SF,1813,3043,5,0,0.703,0.019,40,98,0.748,0.069,normal
7.692088152274499,udp,dns,SF,268,524,8,8,0.972,0.048,91,23,0.964,0.164,normal
6.111313076905134,tcp,http,SF,137,6507,2,7,0.927,0.089,48,55,0.643,0.088,normal
9.68598525417054,tcp,https,SF,1462,7340,6,5,0.7,0.049,35,23,0.717,0.03,normal
0.177,tcp,private,RSTR,0,0,190,1,0.119,0.906,255,3,0.072,0.949,port_scan
0.0,tcp,http,S0,60,0,191,325,0.963,0.032,255,10,0.093,0.851,dos_syn_flood
2.4771332872283827,udp,dns,SF,436,2092,6,1,0.765,0.165,10,31,0.834,0.099,normal
0.033,tcp,private,REJ,20,0,106,2,0.109,0.993,255,2,0.025,0.946,port_scan
0.0,tcp,private,S0,60,0,460,369,0.989,0.042,255,47,0.131,0.724,dos_syn_flood
6.4642426480747766,tcp,https,SF,395,502,3,6,0.997,0.197,77,44,0.793,0.079,normal
9.189601626563055,tcp,http,SF,1621,608,3,4,0.994,0.081,67,94,0.701,0.071,normal
0.16586004420013722,tcp,http,SF,73,13602,5,4,0.95,0.229,20,94,0.881,0.044,normal
0.0,tcp,http,S0,0,0,163,358,0.979,0.015,255,36,0.187,0.867,dos_syn_flood
0.0,tcp,http,S0,0,0,290,331,0.972,0.025,255,20,0.098,0.858,dos_syn_flood
1.2664280799175918,tcp,https,SF,130,6048,5,5,0.767,0.173,52,34,0.957,0.166,normal
0.0,tcp,other,S0,44,0,232,510,0.995,0.011,255,22,0.09,0.887,dos_syn_flood
0.01,tcp,private,REJ,40,0,73,1,0.089,0.938,255,4,0.076,0.855,port_scan
0.5145095797415244,tcp,http,SF,1182,7703,4,7,0.903,0.009,21,84,0.946,0.154,normal
0.32748479302923683,udp,dns,SF,988,6667,6,5,0.992,0.234,81,74,0.826,0.197,normal
7.758583424668265,tcp,http,SF,112,2546,3,3,0.878,0.072,51,36,0.638,0.109,normal
1.857675254377541,tcp,http,SF,1781,4902,4,2,0.836,0.052,10,50,0.961,0.013,normal
0.17365234164229262,udp,dns,SF,484,636,8,4,0.928,0.175,52,44,0.804,0.012,normal
0.0,tcp,http,S0,0,0,458,331,0.981,0.002,255,36,0.166,0.611,dos_syn_flood
0.2911568130657959,udp,dns,SF,493,2702,1,10,0.766,0.193,59,35,0.909,0.13,normal
4.321687938524844,tcp,ftp,SF,645,6165,5,2,0.741,0.289,60,12,0.986,0.086,normal
0.0,tcp,http,S0,44,0,443,507,0.957,0.012,255,20,0.198,0.705,dos_syn_flood
1.13,tcp,ssh,SF,349,184,56,76,0.906,0.078,163,46,0.886,0.062,ssh_bruteforce
5.156027013848585,tcp,http,SF,730,575,10,4,0.951,0.095,54,28,0.949,0.124,normal
0.0,tcp,http,S0,0,0,274,206,0.998,0.003,255,26,0.152,0.86,dos_syn_flood
2.149753615187895,tcp,http,SF,141,702,4,6,0.944,0.195,68,25,0.967,0.177,normal
3.599226217133396,tcp,http,SF,368,2070,6,5,0.777,0.178,43,57,0.645,0.166,normal
0.066,tcp,telnet,REJ,20,0,71,3,0.071,0.864,255,4,0.034,0.808,port_scan
0.41744733660628863,tcp,https,SF,1771,1619,5,5,0.855,0.279,95,74,0.971,0.139,normal
0.8727315663659416,icmp,other,SF,175,9461,3,5,0.886,0.242,32,28,0.901,0.069,normal
0.0,tcp,other,S0,0,0,323,378,0.995,0.03,255,20,0.14,0.742,dos_syn_flood
0.989754614629485,tcp,http,SF,1511,7347,4,4,0.866,0.14,3,76,0.934,0.083,normal
1.51043556893507,udp,dns,SF,160,5544,4,4,0.705,0.281,64,54,0.873,0.047,normal
1.87,tcp,ssh,SF,308,220,83,77,0.983,0.054,242,41,0.94,0.137,ssh_bruteforce
0.0,tcp,http,S0,60,0,370,207,0.958,0.018,255,41,0.069,0.835,dos_syn_flood
0.3614901159108398,tcp,ssh,SF,7719,1073,6,3,0.912,0.205,3,24,0.674,0.07,normal
0.8593151953877186,tcp,ftp,SF,2631,1560,3,3,0.8,0.282,69,55,0.995,0.097,normal
4.387453603675504,tcp,ssh,SF,1775,4062,5,6,0.726,0.209,30,14,0.684,0.18,normal
3.8023115304114334,tcp,http,SF,1089,419,7,2,0.935,0.204,29,53,0.96,0.067,normal
5.5609145450959065,udp,dns,SF,997,2860,5,2,0.824,0.188,87,93,0.855,0.081,normal
0.0,tcp,http,S0,60,0,400,389,0.996,0.047,255,25,0.145,0.791,dos_syn_flood
0.0,tcp,private,S0,0,0,296,485,0.978,0.032,255,47,0.059,0.827,dos_syn_flood
0.1425443381264747,icmp,other,SF,1703,9546,9,1,0.717,0.095,80,76,0.988,0.063,normal
0.11643018906860955,tcp,http,S0,754,4317,6,7,0.99,0.183,32,41,0.899,0.19,normal
1.48,tcp,ssh,SF,375,248,88,74,0.934,0.067,210,78,0.947,0.136,ssh_bruteforce
2.74,tcp,ssh,REJ,367,220,36,29,0.91,0.081,134,68,0.884,0.083,ssh_bruteforce
1.6253654146062675,tcp,http,SF,745,50844,6,3,0.869,0.096,35,16,0.639,0.183,normal
0.9400750814538497,tcp,http,SF,3436,34,6,5,0.786,0.025,58,9,0.996,0.176,normal
0.0,tcp,other,S0,44,0,255,364,0.971,0.017,255,43,0.164,0.643,dos_syn_flood
2.6212232728515374,tcp,https,SF,208,4500,5,5,0.806,0.299,10,28,0.699,0.037,normal
1.3583720699750825,udp,dns,SF,480,109,1,2,0.955,0.071,3,92,0.982,0.192,normal
3.0211943606564837,tcp,smtp,SF,97,4812,4,4,0.82,0.039,69,1,0.842,0.038,normal
5.972127223448465,udp,dns,SF,134,602,4,2,0.997,0.076,10,38,0.779,0.037,normal
2.42,tcp,ftp,SF,316,209,84,53,0.955,0.015,107,59,0.776,0.078,ssh_bruteforce
0.191,tcp,private,REJ,40,0,154,4,0.138,0.977,255,4,0.026,0.933,port_scan
0.0,tcp,http,S0,44,0,356,218,0.962,0.006,255,27,0.091,0.753,dos_syn_flood
0.12785545210191854,tcp,http,SF,801,8055,5,2,0.893,0.046,40,66,0.948,0.122,normal
0.9087056726936298,tcp,http,SF,577,18303,4,4,0.76,0.135,44,15,0.963,0.108,normal
0.68,tcp,ssh,SF,401,209,77,44,0.914,0.049,178,35,0.798,0.104,ssh_bruteforce
0.0,tcp,http,S0,44,0,430,405,0.985,0.005,255,34,0.066,0.67,dos_syn_flood
5.476733599757421,tcp,http,SF,2126,1055,6,5,0.995,0.271,19,76,0.659,0.174,normal
2.7,tcp,ftp,REJ,364,243,76,39,0.973,0.03,253,31,0.707,0.122,ssh_bruteforce
3.933194917805503,tcp,https,REJ,118,13954,1,7,0.984,0.023,50,77,0.781,0.152,normal
0.5669560209382913,tcp,https,SF,896,4909,7,6,0.978,0.101,56,44,0.772,0.192,normal
0.85,tcp,ssh,SF,385,181,76,75,0.944,0.015,163,79,0.82,0.104,ssh_bruteforce
3.1547525210402134,tcp,http,SF,682,2038,7,9,0.734,0.093,53,98,0.76,0.05,normal
2.5749231852913192,tcp,ssh,SF,902,3136,2,4,0.95,0.162,16,45,0.924,0.042,normal
0.11,tcp,private,S0,20,0,84,1,0.074,0.915,255,14,0.075,0.946,port_scan
0.0,tcp,private,S0,44,0,474,409,0.951,0.024,255,11,0.173,0.709,dos_syn_flood
0.192,tcp,private,S0,0,0,92,2,0.05,0.981,255,11,0.016,0.706,port_scan
0.3952402004410235,tcp,https,SF,485,10773,3,7,0.805,0.265,17,48,0.88,0.179,normal
2.82,tcp,ssh,REJ,394,231,30,59,0.91,0.089,154,67,0.78,0.131,ssh_bruteforce
0.0,tcp,other,RSTOS0,0,0,502,190,0.988,0.044,255,32,0.199,0.615,dos_syn_flood
1.120651250424095,tcp,http,SF,3436,994,6,4,0.776,0.267,61,95,0.828,0.1,normal
0.0,tcp,http,S0,0,0,338,225,0.993,0.018,255,14,0.121,0.778,dos_syn_flood
8.084925519661555,tcp,https,SF,141,11745,7,4,0.919,0.216,30,77,0.915,0.112,normal
0.068,tcp,private,REJ,64,0,168,3,0.098,0.925,255,10,0.02,0.736,port_scan
1.5626540262495479,tcp,http,SF,134,570,4,7,0.915,0.02,14,76,0.652,0.116,normal
0.0,tcp,http,S0,44,0,297,206,0.983,0.035,255,28,0.065,0.891,dos_syn_flood
0.9109811975849025,tcp,http,SF,526,4908,8,1,0.843,0.058,84,41,0.992,0.093,normal
2.581389083909272,udp,dns,SF,330,1915,9,4,0.832,0.184,22,30,0.971,0.135,normal
1.54,tcp,ftp,REJ,308,229,41,58,0.932,0.051,184,74,0.919,0.101,ssh_bruteforce
5.670315067192889,tcp,ssh,SF,395,47,8,3,0.981,0.004,71,16,0.913,0.038,normal
0.62,tcp,ftp,REJ,289,230,56,49,0.909,0.023,232,59,0.922,0.121,ssh_bruteforce
4.3500094985135105,udp,dns,SF,601,1497,7,3,0.897,0.073,68,24,0.916,0.027,normal
0.0,tcp,http,S0,60,0,257,461,0.977,0.002,255,47,0.19,0.673,dos_syn_flood
0.0,tcp,private,S0,0,0,173,374,0.957,0.019,255,17,0.094,0.781,dos_syn_flood
2.27,tcp,ssh,SF,374,222,52,57,0.971,0.062,146,57,0.862,0.077,ssh_bruteforce
0.0,tcp,http,S0,0,0,338,167,0.996,0.035,255,40,0.146,0.823,dos_syn_flood
4.865798416953514,tcp,ssh,SF,24,2499,3,2,0.867,0.251,91,59,0.874,0.137,normal
0.03,icmp,eco_i,S0,20,0,187,1,0.017,0.892,255,10,0.046,0.75,port_scan
3.1707929132071055,tcp,https,SF,54,29068,10,1,0.949,0.018,35,22,0.918,0.0,normal
2.3285986918430077,udp,dns,SF,313,2097,4,4,0.732,0.148,32,3,0.663,0.097,normal
8.336890101468134,udp,dns,SF,229,661,6,4,0.839,0.119,59,51,0.74,0.141,normal
1.9957051151644143,tcp,https,SF,107,1424,7,4,0.955,0.116,37,75,0.637,0.103,normal
0.6495690082830125,icmp,other,SF,428,1320,3,5,0.966,0.042,96,68,0.91,0.126,normal
3.6483028890577347,tcp,http,SF,2717,1854,8,3,0.738,0.004,37,31,0.744,0.021,normal
0.07,tcp,private,REJ,0,0,124,2,0.014,0.971,255,1,0.017,0.756,port_scan
0.9861331935283691,udp,dns,SF,1191,545,5,2,0.811,0.065,17,12,0.905,0.066,normal
2.18390143772453,tcp,http,SF,237,2056,6,1,0.799,0.02,21,59,0.8,0.035,normal
11.146404112546946,tcp,ftp,SF,1942,28125,6,8,0.946,0.012,97,75,0.997,0.059,normal
3.503358281012292,udp,dns,SF,305,335,7,3,0.867,0.257,40,23,0.971,0.073,normal
2.0974317675119,tcp,https,SF,140,27961,5,3,0.834,0.065,89,98,0.659,0.033,normal
2.2387663370014765,udp,dns,SF,187,7709,8,5,0.79,0.187,43,59,0.647,0.074,normal
5.616683943079648,tcp,ssh,SF,5767,2835,4,4,0.98,0.089,60,6,0.751,0.03,normal
0.04,tcp,eco_i,REJ,20,0,140,2,0.045,0.928,255,7,0.024,0.714,port_scan
1.45,tcp,ssh,SF,358,284,47,44,0.953,0.066,190,58,0.704,0.149,ssh_bruteforce
1.7674208381080223,tcp,http,SF,62,597,10,3,0.924,0.15,58,41,0.674,0.134,normal
0.0,tcp,http,S0,60,0,306,445,0.994,0.048,255,39,0.091,0.676,dos_syn_flood
1.4104055507506008,tcp,https,SF,389,1827,9,3,0.806,0.257,69,4,0.601,0.056,normal
0.186,icmp,eco_i,RSTR,40,0,112,4,0.073,0.945,255,1,0.015,0.802,port_scan
0.132,tcp,private,REJ,64,0,180,2,0.033,0.864,255,12,0.049,0.842,port_scan
0.0,tcp,http,S0,44,0,277,173,0.975,0.048,255,41,0.079,0.668,dos_syn_flood
5.890622026802714,tcp,https,SF,2947,87,5,6,0.815,0.274,21,12,0.831,0.072,normal
0.062,tcp,private,REJ,64,0,138,1,0.112,0.914,255,14,0.04,0.756,port_scan
2.72,tcp,ssh,REJ,354,247,85,46,0.966,0.073,192,40,0.934,0.1,ssh_bruteforce
0.0,tcp,other,S0,44,0,271,439,0.976,0.039,255,34,0.127,0.853,dos_syn_flood
0.178,tcp,eco_i,S0,64,0,71,4,0.147,0.884,255,4,0.029,0.94,port_scan
0.133,tcp,private,REJ,64,0,199,3,0.071,0.964,255,10,0.067,0.985,port_scan
0.0,tcp,other,S0,44,0,264,280,0.956,0.045,255,19,0.111,0.839,dos_syn_flood
0.0,tcp,http,S0,60,0,424,173,0.991,0.029,255,40,0.197,0.689,dos_syn_flood
0.157,tcp,telnet,REJ,20,0,96,2,0.12,0.896,255,1,0.066,0.843,port_scan
0.0,tcp,http,S0,0,0,242,275,0.965,0.023,255,15,0.055,0.744,dos_syn_flood
0.38528035701128815,tcp,ssh,SF,234,3866,5,3,0.751,0.097,1,50,0.972,0.126,normal
0.29571849893656055,udp,dns,SF,168,2689,5,4,0.949,0.283,73,3,0.782,0.1,normal
0.7115664334325943,udp,dns,SF,1182,5485,1,4,0.943,0.077,60,55,0.809,0.143,normal
0.28216256187515204,tcp,http,SF,6996,3696,7,4,0.897,0.216,10,27,0.987,0.092,normal
0.6193731953240926,tcp,ssh,SF,2996,5842,7,11,0.855,0.239,73,22,0.61,0.144,normal
1.5786246182069898,udp,dns,SF,279,319,3,5,0.784,0.205,51,25,0.606,0.134,normal
0.89,tcp,ftp,REJ,386,192,30,75,0.935,0.014,107,57,0.771,0.055,ssh_bruteforce
3.6233039859853995,udp,dns,SF,134,506,4,6,0.944,0.26,91,85,0.94,0.176,normal
0.875562129618544,udp,dns,SF,378,2257,4,5,0.727,0.065,50,35,0.712,0.029,normal
0.0,tcp,http,S0,0,0,416,200,0.952,0.006,255,25,0.116,0.809,dos_syn_flood
0.5,tcp,ssh,REJ,339,286,78,46,0.909,0.001,250,32,0.914,0.094,ssh_bruteforce
0.0,tcp,http,S0,44,0,454,445,0.993,0.015,255,42,0.079,0.656,dos_syn_flood
1.5642107532732454,tcp,ssh,SF,289,1025,5,4,0.88,0.207,17,89,0.659,0.165,normal
0.188,tcp,eco_i,REJ,20,0,183,2,0.117,0.888,255,9,0.059,0.747,port_scan
0.0,tcp,http,S0,44,0,170,199,0.983,0.023,255,22,0.189,0.87,dos_syn_flood
2.18,tcp,ssh,REJ,395,194,37,70,0.973,0.053,232,62,0.705,0.125,ssh_bruteforce
0.6748396053124084,udp,dns,SF,521,1481,1,8,0.943,0.105,81,41,0.965,0.147,normal
0.0,tcp,http,S0,44,0,309,511,0.955,0.001,255,48,0.127,0.715,dos_syn_flood
2.1056858803173113,tcp,http,SF,2485,1674,2,9,0.828,0.001,10,91,0.947,0.086,normal
9.053536919129565,tcp,https,SF,795,4882,6,5,0.783,0.14,78,89,0.736,0.021,normal
0.01631831147048723,udp,dns,SF,1082,948,9,1,0.901,0.064,58,31,0.688,0.002,normal
2.482726702866809,tcp,ssh,SF,592,22792,2,1,0.709,0.22,65,60,0.747,0.165,normal
0.025008735592034242,tcp,http,SF,31,396,2,3,0.99,0.102,93,56,0.701,0.094,normal
0.0,tcp,http,S0,0,0,173,230,0.965,0.001,255,24,0.19,0.713,dos_syn_flood
0.0,tcp,http,RSTOS0,0,0,385,407,0.966,0.019,255,11,0.174,0.603,dos_syn_flood
0.653586211968693,tcp,ssh,SF,1115,2604,8,5,0.761,0.027,8,79,0.781,0.106,normal
0.7030877286959918,udp,dns,SF,2315,5148,3,1,0.788,0.107,67,33,0.804,0.046,normal
0.0,tcp,http,RSTOS0,60,0,509,347,0.979,0.04,255,41,0.193,0.71,dos_syn_flood
0.15250038698950988,tcp,https,SF,736,2206,7,3,0.933,0.157,20,70,0.72,0.103,normal
0.0,tcp,private,RSTOS0,60,0,314,211,0.988,0.022,255,20,0.063,0.601,dos_syn_flood
1.3,tcp,ssh,SF,354,213,77,38,0.906,0.033,231,69,0.796,0.087,ssh_bruteforce
1.8051381249917584,tcp,http,SF,1216,3552,6,6,0.706,0.235,60,18,0.656,0.115,normal
0.14605738887620628,tcp,ssh,SF,2330,50,8,2,0.715,0.006,62,72,0.701,0.09,normal
0.0,tcp,http,S0,60,0,449,339,0.978,0.025,255,22,0.13,0.736,dos_syn_flood
1.9752721277547791,tcp,ssh,SF,314,1103,8,1,0.86,0.227,57,83,0.851,0.011,normal
1.6531197065729417,tcp,http,SF,1743,3540,5,6,0.909,0.212,42,74,0.688,0.183,normal
0.9879805450561923,udp,dns,SF,132,72,6,7,0.781,0.259,10,57,0.914,0.171,normal
0.5781165505009644,tcp,https,SF,31,3279,1,2,0.829,0.092,4,49,0.676,0.031,normal
3.517606486342622,udp,dns,SF,2815,2909,5,4,0.917,0.012,86,19,0.807,0.116,normal
0.0,tcp,http,S0,60,0,380,286,0.973,0.01,255,20,0.072,0.655,dos_syn_flood
0.0,tcp,http,S0,44,0,289,280,0.982,0.017,255,44,0.107,0.78,dos_syn_flood
0.0734942629966705,tcp,https,SF,2721,7215,7,3,0.955,0.3,30,18,0.755,0.031,normal
1.2606944804268885,tcp,https,SF,2796,11605,3,6,0.896,0.085,45,71,0.805,0.084,normal
8.849774679142962,udp,dns,SF,354,5663,2,1,0.916,0.128,61,19,0.905,0.166,normal
2.48,tcp,ftp,REJ,320,210,89,57,0.975,0.061,168,61,0.74,0.106,ssh_bruteforce
0.0,tcp,http,S0,60,0,174,503,0.979,0.021,255,30,0.078,0.61,dos_syn_flood
0.0,tcp,http,S0,44,0,201,394,0.977,0.016,255,45,0.096,0.691,dos_syn_flood
0.0,tcp,private,S0,60,0,298,348,0.97,0.044,255,23,0.083,0.61,dos_syn_flood
1.9727671669066256,tcp,https,SF,298,1290,4,2,0.853,0.073,56,1,0.676,0.092,normal
2.34,tcp,ssh,SF,411,160,60,59,0.993,0.086,106,32,0.902,0.041,ssh_bruteforce
2.347613613687191,tcp,http,SF,254,855,5,5,0.982,0.202,53,90,0.784,0.178,normal
0.166,icmp,telnet,RSTR,20,0,59,1,0.084,0.88,255,9,0.079,0.755,port_scan
2.354096622403845,udp,dns,SF,4037,188,3,0,0.848,0.131,77,22,0.873,0.073,normal
3.47927855730765,udp,dns,SF,1539,1773,5,4,0.786,0.089,49,71,0.746,0.088,normal
1.2562529015356847,tcp,http,SF,993,1014,2,3,0.976,0.126,18,80,0.903,0.038,normal
0.0,tcp,http,S0,44,0,342,468,0.971,0.004,255,23,0.156,0.817,dos_syn_flood
1.4453223082426037,tcp,http,SF,263,891,5,7,0.897,0.14,84,61,0.752,0.186,normal
4.015173571112367,tcp,http,SF,236,4809,2,3,0.806,0.15,87,75,0.69,0.093,normal
0.003,tcp,private,REJ,64,0,99,4,0.134,0.951,255,8,0.022,0.852,port_scan
